"","GRCODE","GRNAME","AccidentYear","DevelopmentYear","DevelopmentLag","IncurLoss_F2","CumPaidLoss_F2","BulkLoss_F2","EarnedPremDIR_F2","EarnedPremCeded_F2","EarnedPremNet_F2","Single","PostedReserve97_F2"
"1043",10697,"MCIC VT Inc RRG",1992,1994,3,0,0,0,0,0,0,1,14856
"1044",10697,"MCIC VT Inc RRG",1992,1995,4,0,0,0,0,0,0,1,14856
"1045",10697,"MCIC VT Inc RRG",1992,1996,5,0,0,0,0,0,0,1,14856
"1046",10697,"MCIC VT Inc RRG",1992,1997,6,0,0,0,0,0,0,1,14856
"1047",10697,"MCIC VT Inc RRG",1992,1998,7,0,0,0,0,0,0,1,14856
"1048",10697,"MCIC VT Inc RRG",1992,1999,8,0,0,0,0,0,0,1,14856
"1049",10697,"MCIC VT Inc RRG",1992,2000,9,0,0,0,0,0,0,1,14856
"1050",10697,"MCIC VT Inc RRG",1992,2001,10,0,0,0,0,0,0,1,14856
"1051",10697,"MCIC VT Inc RRG",1993,1993,1,0,0,0,0,0,0,1,14856
"1052",10697,"MCIC VT Inc RRG",1993,1994,2,0,0,0,0,0,0,1,14856
"1053",10697,"MCIC VT Inc RRG",1993,1995,3,0,0,0,0,0,0,1,14856
"1054",10697,"MCIC VT Inc RRG",1993,1996,4,0,0,0,0,0,0,1,14856
"1055",10697,"MCIC VT Inc RRG",1993,1997,5,0,0,0,0,0,0,1,14856
"1056",10697,"MCIC VT Inc RRG",1993,1998,6,0,0,0,0,0,0,1,14856
"1057",10697,"MCIC VT Inc RRG",1993,1999,7,0,0,0,0,0,0,1,14856
"1058",10697,"MCIC VT Inc RRG",1993,2000,8,0,0,0,0,0,0,1,14856
"1059",10697,"MCIC VT Inc RRG",1993,2001,9,0,0,0,0,0,0,1,14856
"1060",10697,"MCIC VT Inc RRG",1993,2002,10,0,0,0,0,0,0,1,14856
"1061",10697,"MCIC VT Inc RRG",1994,1994,1,0,0,0,0,0,0,1,14856
"1062",10697,"MCIC VT Inc RRG",1994,1995,2,0,0,0,0,0,0,1,14856
"1063",10697,"MCIC VT Inc RRG",1994,1996,3,0,0,0,0,0,0,1,14856
"1064",10697,"MCIC VT Inc RRG",1994,1997,4,0,0,0,0,0,0,1,14856
"1065",10697,"MCIC VT Inc RRG",1994,1998,5,0,0,0,0,0,0,1,14856
"1066",10697,"MCIC VT Inc RRG",1994,1999,6,0,0,0,0,0,0,1,14856
"1067",10697,"MCIC VT Inc RRG",1994,2000,7,0,0,0,0,0,0,1,14856
"1068",10697,"MCIC VT Inc RRG",1994,2001,8,0,0,0,0,0,0,1,14856
"1069",10697,"MCIC VT Inc RRG",1994,2002,9,0,0,0,0,0,0,1,14856
"1070",10697,"MCIC VT Inc RRG",1994,2003,10,0,0,0,0,0,0,1,14856
"1071",10697,"MCIC VT Inc RRG",1995,1995,1,0,0,0,0,0,0,1,14856
"1072",10697,"MCIC VT Inc RRG",1995,1996,2,0,0,0,0,0,0,1,14856
"1073",10697,"MCIC VT Inc RRG",1995,1997,3,0,0,0,0,0,0,1,14856
"1074",10697,"MCIC VT Inc RRG",1995,1998,4,0,0,0,0,0,0,1,14856
"1075",10697,"MCIC VT Inc RRG",1995,1999,5,0,0,0,0,0,0,1,14856
"1076",10697,"MCIC VT Inc RRG",1995,2000,6,0,0,0,0,0,0,1,14856
"1077",10697,"MCIC VT Inc RRG",1995,2001,7,0,0,0,0,0,0,1,14856
"1078",10697,"MCIC VT Inc RRG",1995,2002,8,0,0,0,0,0,0,1,14856
"1079",10697,"MCIC VT Inc RRG",1995,2003,9,0,0,0,0,0,0,1,14856
"1080",10697,"MCIC VT Inc RRG",1995,2004,10,0,0,0,0,0,0,1,14856
"1081",10697,"MCIC VT Inc RRG",1996,1996,1,0,0,0,0,0,0,1,14856
"1082",10697,"MCIC VT Inc RRG",1996,1997,2,0,0,0,0,0,0,1,14856
"1083",10697,"MCIC VT Inc RRG",1996,1998,3,0,0,0,0,0,0,1,14856
"1084",10697,"MCIC VT Inc RRG",1996,1999,4,0,0,0,0,0,0,1,14856
"1085",10697,"MCIC VT Inc RRG",1996,2000,5,0,0,0,0,0,0,1,14856
"1086",10697,"MCIC VT Inc RRG",1996,2001,6,0,0,0,0,0,0,1,14856
"1087",10697,"MCIC VT Inc RRG",1996,2002,7,0,0,0,0,0,0,1,14856
"1088",10697,"MCIC VT Inc RRG",1996,2003,8,0,0,0,0,0,0,1,14856
"1089",10697,"MCIC VT Inc RRG",1996,2004,9,0,0,0,0,0,0,1,14856
"1090",10697,"MCIC VT Inc RRG",1996,2005,10,0,0,0,0,0,0,1,14856
"1091",10697,"MCIC VT Inc RRG",1997,1997,1,17669,1106,477,32385,14074,18311,1,14856
"1092",10697,"MCIC VT Inc RRG",1997,1998,2,17670,4338,401,32385,14074,18311,1,14856
"1093",10697,"MCIC VT Inc RRG",1997,1999,3,17671,7550,315,32385,14074,18311,1,14856
"1094",10697,"MCIC VT Inc RRG",1997,2000,4,17667,12456,0,32385,14074,18311,1,14856
"1095",10697,"MCIC VT Inc RRG",1997,2001,5,17668,15511,0,32385,14074,18311,1,14856
"1096",10697,"MCIC VT Inc RRG",1997,2002,6,17670,17059,0,32385,14074,18311,1,14856
"1097",10697,"MCIC VT Inc RRG",1997,2003,7,17668,17668,0,32385,14074,18311,1,14856
"1098",10697,"MCIC VT Inc RRG",1997,2004,8,17668,17668,0,32385,14074,18311,1,14856
"1099",10697,"MCIC VT Inc RRG",1997,2005,9,17668,17668,0,32385,14074,18311,1,14856
"1100",10697,"MCIC VT Inc RRG",1997,2006,10,17668,17668,0,32385,14074,18311,1,14856
"1101",10842,"Franklin Cas Ins Co RRG",1988,1988,1,0,0,0,0,0,0,1,332
"1102",10842,"Franklin Cas Ins Co RRG",1988,1989,2,0,0,0,0,0,0,1,332
"1103",10842,"Franklin Cas Ins Co RRG",1988,1990,3,0,0,0,0,0,0,1,332
"1104",10842,"Franklin Cas Ins Co RRG",1988,1991,4,0,0,0,0,0,0,1,332
"1105",10842,"Franklin Cas Ins Co RRG",1988,1992,5,0,0,0,0,0,0,1,332
"1106",10842,"Franklin Cas Ins Co RRG",1988,1993,6,0,0,0,0,0,0,1,332
"1107",10842,"Franklin Cas Ins Co RRG",1988,1994,7,0,0,0,0,0,0,1,332
"1108",10842,"Franklin Cas Ins Co RRG",1988,1995,8,0,0,0,0,0,0,1,332
"1109",10842,"Franklin Cas Ins Co RRG",1988,1996,9,0,0,0,0,0,0,1,332
"1110",10842,"Franklin Cas Ins Co RRG",1988,1997,10,0,0,0,0,0,0,1,332
"1111",10842,"Franklin Cas Ins Co RRG",1989,1989,1,0,0,0,0,0,0,1,332
"1112",10842,"Franklin Cas Ins Co RRG",1989,1990,2,0,0,0,0,0,0,1,332
"1113",10842,"Franklin Cas Ins Co RRG",1989,1991,3,0,0,0,0,0,0,1,332
"1114",10842,"Franklin Cas Ins Co RRG",1989,1992,4,0,0,0,0,0,0,1,332
"1115",10842,"Franklin Cas Ins Co RRG",1989,1993,5,0,0,0,0,0,0,1,332
"1116",10842,"Franklin Cas Ins Co RRG",1989,1994,6,0,0,0,0,0,0,1,332
"1117",10842,"Franklin Cas Ins Co RRG",1989,1995,7,0,0,0,0,0,0,1,332
"1118",10842,"Franklin Cas Ins Co RRG",1989,1996,8,0,0,0,0,0,0,1,332
"1119",10842,"Franklin Cas Ins Co RRG",1989,1997,9,0,0,0,0,0,0,1,332
"1120",10842,"Franklin Cas Ins Co RRG",1989,1998,10,0,0,0,0,0,0,1,332
"1121",10842,"Franklin Cas Ins Co RRG",1990,1990,1,0,0,0,0,0,0,1,332
"1122",10842,"Franklin Cas Ins Co RRG",1990,1991,2,0,0,0,0,0,0,1,332
"1123",10842,"Franklin Cas Ins Co RRG",1990,1992,3,0,0,0,0,0,0,1,332
"1124",10842,"Franklin Cas Ins Co RRG",1990,1993,4,0,0,0,0,0,0,1,332
"1125",10842,"Franklin Cas Ins Co RRG",1990,1994,5,0,0,0,0,0,0,1,332
"1126",10842,"Franklin Cas Ins Co RRG",1990,1995,6,0,0,0,0,0,0,1,332
"1127",10842,"Franklin Cas Ins Co RRG",1990,1996,7,0,0,0,0,0,0,1,332
"1128",10842,"Franklin Cas Ins Co RRG",1990,1997,8,0,0,0,0,0,0,1,332
"1129",10842,"Franklin Cas Ins Co RRG",1990,1998,9,0,0,0,0,0,0,1,332
"1130",10842,"Franklin Cas Ins Co RRG",1990,1999,10,0,0,0,0,0,0,1,332
"1131",10842,"Franklin Cas Ins Co RRG",1991,1991,1,0,0,0,0,0,0,1,332
"1132",10842,"Franklin Cas Ins Co RRG",1991,1992,2,0,0,0,0,0,0,1,332
"1133",10842,"Franklin Cas Ins Co RRG",1991,1993,3,0,0,0,0,0,0,1,332
"1134",10842,"Franklin Cas Ins Co RRG",1991,1994,4,0,0,0,0,0,0,1,332
"1135",10842,"Franklin Cas Ins Co RRG",1991,1995,5,0,0,0,0,0,0,1,332
"1136",10842,"Franklin Cas Ins Co RRG",1991,1996,6,0,0,0,0,0,0,1,332
"1137",10842,"Franklin Cas Ins Co RRG",1991,1997,7,0,0,0,0,0,0,1,332
"1138",10842,"Franklin Cas Ins Co RRG",1991,1998,8,0,0,0,0,0,0,1,332
"1139",10842,"Franklin Cas Ins Co RRG",1991,1999,9,0,0,0,0,0,0,1,332
"1140",10842,"Franklin Cas Ins Co RRG",1991,2000,10,0,0,0,0,0,0,1,332
"1141",10842,"Franklin Cas Ins Co RRG",1992,1992,1,0,0,0,0,0,0,1,332
"1142",10842,"Franklin Cas Ins Co RRG",1992,1993,2,0,0,0,0,0,0,1,332
"1143",10842,"Franklin Cas Ins Co RRG",1992,1994,3,0,0,0,0,0,0,1,332
"1144",10842,"Franklin Cas Ins Co RRG",1992,1995,4,0,0,0,0,0,0,1,332
"1145",10842,"Franklin Cas Ins Co RRG",1992,1996,5,0,0,0,0,0,0,1,332
"1146",10842,"Franklin Cas Ins Co RRG",1992,1997,6,0,0,0,0,0,0,1,332
"1147",10842,"Franklin Cas Ins Co RRG",1992,1998,7,0,0,0,0,0,0,1,332
"1148",10842,"Franklin Cas Ins Co RRG",1992,1999,8,0,0,0,0,0,0,1,332
"1149",10842,"Franklin Cas Ins Co RRG",1992,2000,9,0,0,0,0,0,0,1,332
"1150",10842,"Franklin Cas Ins Co RRG",1992,2001,10,0,0,0,0,0,0,1,332
"1151",10842,"Franklin Cas Ins Co RRG",1993,1993,1,0,0,0,0,0,0,1,332
"1152",10842,"Franklin Cas Ins Co RRG",1993,1994,2,0,0,0,0,0,0,1,332
"1153",10842,"Franklin Cas Ins Co RRG",1993,1995,3,0,0,0,0,0,0,1,332
"1154",10842,"Franklin Cas Ins Co RRG",1993,1996,4,0,0,0,0,0,0,1,332
"1155",10842,"Franklin Cas Ins Co RRG",1993,1997,5,0,0,0,0,0,0,1,332
"1156",10842,"Franklin Cas Ins Co RRG",1993,1998,6,0,0,0,0,0,0,1,332
"1157",10842,"Franklin Cas Ins Co RRG",1993,1999,7,0,0,0,0,0,0,1,332
"1158",10842,"Franklin Cas Ins Co RRG",1993,2000,8,0,0,0,0,0,0,1,332
"1159",10842,"Franklin Cas Ins Co RRG",1993,2001,9,0,0,0,0,0,0,1,332
"1160",10842,"Franklin Cas Ins Co RRG",1993,2002,10,0,0,0,0,0,0,1,332
"1161",10842,"Franklin Cas Ins Co RRG",1994,1994,1,0,0,0,0,0,0,1,332
"1162",10842,"Franklin Cas Ins Co RRG",1994,1995,2,0,0,0,0,0,0,1,332
"1163",10842,"Franklin Cas Ins Co RRG",1994,1996,3,0,0,0,0,0,0,1,332
"1164",10842,"Franklin Cas Ins Co RRG",1994,1997,4,0,0,0,0,0,0,1,332
"1165",10842,"Franklin Cas Ins Co RRG",1994,1998,5,0,0,0,0,0,0,1,332
"1166",10842,"Franklin Cas Ins Co RRG",1994,1999,6,0,0,0,0,0,0,1,332
"1167",10842,"Franklin Cas Ins Co RRG",1994,2000,7,0,0,0,0,0,0,1,332
"1168",10842,"Franklin Cas Ins Co RRG",1994,2001,8,0,0,0,0,0,0,1,332
"1169",10842,"Franklin Cas Ins Co RRG",1994,2002,9,0,0,0,0,0,0,1,332
"1170",10842,"Franklin Cas Ins Co RRG",1994,2003,10,0,0,0,0,0,0,1,332
"1171",10842,"Franklin Cas Ins Co RRG",1995,1995,1,0,0,0,0,0,0,1,332
"1172",10842,"Franklin Cas Ins Co RRG",1995,1996,2,0,0,0,0,0,0,1,332
"1173",10842,"Franklin Cas Ins Co RRG",1995,1997,3,0,0,0,0,0,0,1,332
"1174",10842,"Franklin Cas Ins Co RRG",1995,1998,4,0,0,0,0,0,0,1,332
"1175",10842,"Franklin Cas Ins Co RRG",1995,1999,5,0,0,0,0,0,0,1,332
"1176",10842,"Franklin Cas Ins Co RRG",1995,2000,6,0,0,0,0,0,0,1,332
"1177",10842,"Franklin Cas Ins Co RRG",1995,2001,7,0,0,0,0,0,0,1,332
"1178",10842,"Franklin Cas Ins Co RRG",1995,2002,8,0,0,0,0,0,0,1,332
"1179",10842,"Franklin Cas Ins Co RRG",1995,2003,9,0,0,0,0,0,0,1,332
"1180",10842,"Franklin Cas Ins Co RRG",1995,2004,10,0,0,0,0,0,0,1,332
"1181",10842,"Franklin Cas Ins Co RRG",1996,1996,1,0,0,0,0,0,0,1,332
"1182",10842,"Franklin Cas Ins Co RRG",1996,1997,2,0,0,0,0,0,0,1,332
"1183",10842,"Franklin Cas Ins Co RRG",1996,1998,3,0,0,0,0,0,0,1,332
"1184",10842,"Franklin Cas Ins Co RRG",1996,1999,4,0,0,0,0,0,0,1,332
"1185",10842,"Franklin Cas Ins Co RRG",1996,2000,5,0,0,0,0,0,0,1,332
"1186",10842,"Franklin Cas Ins Co RRG",1996,2001,6,0,0,0,0,0,0,1,332
"1187",10842,"Franklin Cas Ins Co RRG",1996,2002,7,0,0,0,0,0,0,1,332
"1188",10842,"Franklin Cas Ins Co RRG",1996,2003,8,0,0,0,0,0,0,1,332
"1189",10842,"Franklin Cas Ins Co RRG",1996,2004,9,0,0,0,0,0,0,1,332
"1190",10842,"Franklin Cas Ins Co RRG",1996,2005,10,0,0,0,0,0,0,1,332
"1191",10842,"Franklin Cas Ins Co RRG",1997,1997,1,332,0,332,4103,3748,355,1,332
"1192",10842,"Franklin Cas Ins Co RRG",1997,1998,2,205,9,138,4103,3748,355,1,332
"1193",10842,"Franklin Cas Ins Co RRG",1997,1999,3,210,48,80,4103,3748,355,1,332
"1194",10842,"Franklin Cas Ins Co RRG",1997,2000,4,257,256,0,4103,3748,355,1,332
"1195",10842,"Franklin Cas Ins Co RRG",1997,2001,5,257,257,0,4103,3748,355,1,332
"1196",10842,"Franklin Cas Ins Co RRG",1997,2002,6,257,257,0,4103,3748,355,1,332
"1197",10842,"Franklin Cas Ins Co RRG",1997,2003,7,257,257,0,4103,3748,355,1,332
"1198",10842,"Franklin Cas Ins Co RRG",1997,2004,8,257,257,0,4103,3748,355,1,332
"1199",10842,"Franklin Cas Ins Co RRG",1997,2005,9,257,257,0,4103,3748,355,1,332
"1200",10842,"Franklin Cas Ins Co RRG",1997,2006,10,257,257,0,4103,3748,355,1,332
"1201",11460,"Homestead Ins Co",1988,1988,1,0,0,0,0,0,0,1,704
"1202",11460,"Homestead Ins Co",1988,1989,2,0,0,0,0,0,0,1,704
"1203",11460,"Homestead Ins Co",1988,1990,3,0,0,0,0,0,0,1,704
"1204",11460,"Homestead Ins Co",1988,1991,4,0,0,0,0,0,0,1,704
"1205",11460,"Homestead Ins Co",1988,1992,5,0,0,0,0,0,0,1,704
"1206",11460,"Homestead Ins Co",1988,1993,6,0,0,0,0,0,0,1,704
"1207",11460,"Homestead Ins Co",1988,1994,7,0,0,0,0,0,0,1,704
"1208",11460,"Homestead Ins Co",1988,1995,8,0,0,0,0,0,0,1,704
"1209",11460,"Homestead Ins Co",1988,1996,9,0,0,0,0,0,0,1,704
"1210",11460,"Homestead Ins Co",1988,1997,10,0,0,0,0,0,0,1,704
"1211",11460,"Homestead Ins Co",1989,1989,1,0,0,0,0,0,0,1,704
"1212",11460,"Homestead Ins Co",1989,1990,2,0,0,0,0,0,0,1,704
"1213",11460,"Homestead Ins Co",1989,1991,3,0,0,0,0,0,0,1,704
"1214",11460,"Homestead Ins Co",1989,1992,4,0,0,0,0,0,0,1,704
"1215",11460,"Homestead Ins Co",1989,1993,5,0,0,0,0,0,0,1,704
"1216",11460,"Homestead Ins Co",1989,1994,6,0,0,0,0,0,0,1,704
"1217",11460,"Homestead Ins Co",1989,1995,7,0,0,0,0,0,0,1,704
"1218",11460,"Homestead Ins Co",1989,1996,8,0,0,0,0,0,0,1,704
"1219",11460,"Homestead Ins Co",1989,1997,9,0,0,0,0,0,0,1,704
"1220",11460,"Homestead Ins Co",1989,1998,10,0,0,0,0,0,0,1,704
"1221",11460,"Homestead Ins Co",1990,1990,1,0,0,0,0,0,0,1,704
"1222",11460,"Homestead Ins Co",1990,1991,2,0,0,0,0,0,0,1,704
"1223",11460,"Homestead Ins Co",1990,1992,3,0,0,0,0,0,0,1,704
"1224",11460,"Homestead Ins Co",1990,1993,4,0,0,0,0,0,0,1,704
"1225",11460,"Homestead Ins Co",1990,1994,5,0,0,0,0,0,0,1,704
"1226",11460,"Homestead Ins Co",1990,1995,6,0,0,0,0,0,0,1,704
"1227",11460,"Homestead Ins Co",1990,1996,7,0,0,0,0,0,0,1,704
"1228",11460,"Homestead Ins Co",1990,1997,8,0,0,0,0,0,0,1,704
"1229",11460,"Homestead Ins Co",1990,1998,9,0,0,0,0,0,0,1,704
"1230",11460,"Homestead Ins Co",1990,1999,10,0,0,0,0,0,0,1,704
"1231",11460,"Homestead Ins Co",1991,1991,1,0,0,0,0,0,0,1,704
"1232",11460,"Homestead Ins Co",1991,1992,2,0,0,0,0,0,0,1,704
"1233",11460,"Homestead Ins Co",1991,1993,3,0,0,0,0,0,0,1,704
"1234",11460,"Homestead Ins Co",1991,1994,4,0,0,0,0,0,0,1,704
"1235",11460,"Homestead Ins Co",1991,1995,5,0,0,0,0,0,0,1,704
"1236",11460,"Homestead Ins Co",1991,1996,6,0,0,0,0,0,0,1,704
"1237",11460,"Homestead Ins Co",1991,1997,7,0,0,0,0,0,0,1,704
"1238",11460,"Homestead Ins Co",1991,1998,8,0,0,0,0,0,0,1,704
"1239",11460,"Homestead Ins Co",1991,1999,9,0,0,0,0,0,0,1,704
"1240",11460,"Homestead Ins Co",1991,2000,10,0,0,0,0,0,0,1,704
"1241",11460,"Homestead Ins Co",1992,1992,1,0,0,0,0,0,0,1,704
"1242",11460,"Homestead Ins Co",1992,1993,2,0,0,0,0,0,0,1,704
"1243",11460,"Homestead Ins Co",1992,1994,3,0,0,0,0,0,0,1,704
"1244",11460,"Homestead Ins Co",1992,1995,4,0,0,0,0,0,0,1,704
"1245",11460,"Homestead Ins Co",1992,1996,5,0,0,0,0,0,0,1,704
"1246",11460,"Homestead Ins Co",1992,1997,6,0,0,0,0,0,0,1,704
"1247",11460,"Homestead Ins Co",1992,1998,7,0,0,0,0,0,0,1,704
"1248",11460,"Homestead Ins Co",1992,1999,8,0,0,0,0,0,0,1,704
"1249",11460,"Homestead Ins Co",1992,2000,9,0,0,0,0,0,0,1,704
"1250",11460,"Homestead Ins Co",1992,2001,10,0,0,0,0,0,0,1,704
"1251",11460,"Homestead Ins Co",1993,1993,1,435,0,435,1206,468,738,1,704
"1252",11460,"Homestead Ins Co",1993,1994,2,181,0,181,1206,468,738,1,704
"1253",11460,"Homestead Ins Co",1993,1995,3,429,0,429,1206,468,738,1,704
"1254",11460,"Homestead Ins Co",1993,1996,4,466,0,466,1206,468,738,1,704
"1255",11460,"Homestead Ins Co",1993,1997,5,44,0,44,1206,468,738,1,704
"1256",11460,"Homestead Ins Co",1993,1998,6,6,0,6,1206,468,738,1,704
"1257",11460,"Homestead Ins Co",1993,1999,7,-17,-17,0,1206,468,738,1,704
"1258",11460,"Homestead Ins Co",1993,2000,8,-17,-17,0,1206,468,738,1,704
"1259",11460,"Homestead Ins Co",1993,2001,9,-17,-17,0,1206,468,738,1,704
"1260",11460,"Homestead Ins Co",1993,2002,10,-17,-17,0,1206,468,738,1,704
"1261",11460,"Homestead Ins Co",1994,1994,1,262,0,233,1452,720,732,1,704
"1262",11460,"Homestead Ins Co",1994,1995,2,220,31,179,1452,720,732,1,704
"1263",11460,"Homestead Ins Co",1994,1996,3,478,48,410,1452,720,732,1,704
"1264",11460,"Homestead Ins Co",1994,1997,4,108,52,55,1452,720,732,1,704
"1265",11460,"Homestead Ins Co",1994,1998,5,74,65,9,1452,720,732,1,704
"1266",11460,"Homestead Ins Co",1994,1999,6,89,86,3,1452,720,732,1,704
"1267",11460,"Homestead Ins Co",1994,2000,7,86,86,0,1452,720,732,1,704
"1268",11460,"Homestead Ins Co",1994,2001,8,86,86,0,1452,720,732,1,704
"1269",11460,"Homestead Ins Co",1994,2002,9,86,86,0,1452,720,732,1,704
"1270",11460,"Homestead Ins Co",1994,2003,10,86,86,0,1452,720,732,1,704
"1271",11460,"Homestead Ins Co",1995,1995,1,332,0,325,787,134,653,1,704
"1272",11460,"Homestead Ins Co",1995,1996,2,438,1,437,787,134,653,1,704
"1273",11460,"Homestead Ins Co",1995,1997,3,383,1,382,787,134,653,1,704
"1274",11460,"Homestead Ins Co",1995,1998,4,32,2,30,787,134,653,1,704
"1275",11460,"Homestead Ins Co",1995,1999,5,21,16,5,787,134,653,1,704
"1276",11460,"Homestead Ins Co",1995,2000,6,16,16,0,787,134,653,1,704
"1277",11460,"Homestead Ins Co",1995,2001,7,181,133,0,787,134,653,1,704
"1278",11460,"Homestead Ins Co",1995,2002,8,306,205,6,787,134,653,1,704
"1279",11460,"Homestead Ins Co",1995,2003,9,283,341,-58,787,134,653,1,704
"1280",11460,"Homestead Ins Co",1995,2004,10,341,341,0,787,134,653,1,704
"1281",11460,"Homestead Ins Co",1996,1996,1,162,6,92,533,276,257,1,704
"1282",11460,"Homestead Ins Co",1996,1997,2,166,32,104,533,276,257,1,704
"1283",11460,"Homestead Ins Co",1996,1998,3,147,54,80,533,276,257,1,704
"1284",11460,"Homestead Ins Co",1996,1999,4,85,72,13,533,276,257,1,704
"1285",11460,"Homestead Ins Co",1996,2000,5,72,72,0,533,276,257,1,704
"1286",11460,"Homestead Ins Co",1996,2001,6,72,72,0,533,276,257,1,704
"1287",11460,"Homestead Ins Co",1996,2002,7,72,72,0,533,276,257,1,704
"1288",11460,"Homestead Ins Co",1996,2003,8,72,72,0,533,276,257,1,704
"1289",11460,"Homestead Ins Co",1996,2004,9,73,73,0,533,276,257,1,704
"1290",11460,"Homestead Ins Co",1996,2005,10,73,73,0,533,276,257,1,704
"1291",11460,"Homestead Ins Co",1997,1997,1,75,8,61,637,503,134,1,704
"1292",11460,"Homestead Ins Co",1997,1998,2,74,28,42,637,503,134,1,704
"1293",11460,"Homestead Ins Co",1997,1999,3,77,41,35,637,503,134,1,704
"1294",11460,"Homestead Ins Co",1997,2000,4,41,41,0,637,503,134,1,704
"1295",11460,"Homestead Ins Co",1997,2001,5,51,42,9,637,503,134,1,704
"1296",11460,"Homestead Ins Co",1997,2002,6,38,38,0,637,503,134,1,704
"1297",11460,"Homestead Ins Co",1997,2003,7,36,36,0,637,503,134,1,704
"1298",11460,"Homestead Ins Co",1997,2004,8,34,34,0,637,503,134,1,704
"1299",11460,"Homestead Ins Co",1997,2005,9,34,34,0,637,503,134,1,704
"1300",11460,"Homestead Ins Co",1997,2006,10,34,34,0,637,503,134,1,704
"1301",12260,"Campmed Cas & Ind Co Inc MD",1988,1988,1,0,0,0,0,0,0,1,514
"1302",12260,"Campmed Cas & Ind Co Inc MD",1988,1989,2,0,0,0,0,0,0,1,514
"1303",12260,"Campmed Cas & Ind Co Inc MD",1988,1990,3,0,0,0,0,0,0,1,514
"1304",12260,"Campmed Cas & Ind Co Inc MD",1988,1991,4,0,0,0,0,0,0,1,514
"1305",12260,"Campmed Cas & Ind Co Inc MD",1988,1992,5,0,0,0,0,0,0,1,514
"1306",12260,"Campmed Cas & Ind Co Inc MD",1988,1993,6,0,0,0,0,0,0,1,514
"1307",12260,"Campmed Cas & Ind Co Inc MD",1988,1994,7,0,0,0,0,0,0,1,514
"1308",12260,"Campmed Cas & Ind Co Inc MD",1988,1995,8,0,0,0,0,0,0,1,514
"1309",12260,"Campmed Cas & Ind Co Inc MD",1988,1996,9,0,0,0,0,0,0,1,514
"1310",12260,"Campmed Cas & Ind Co Inc MD",1988,1997,10,0,0,0,0,0,0,1,514
"1311",12260,"Campmed Cas & Ind Co Inc MD",1989,1989,1,0,0,0,0,0,0,1,514
"1312",12260,"Campmed Cas & Ind Co Inc MD",1989,1990,2,0,0,0,0,0,0,1,514
"1313",12260,"Campmed Cas & Ind Co Inc MD",1989,1991,3,0,0,0,0,0,0,1,514
"1314",12260,"Campmed Cas & Ind Co Inc MD",1989,1992,4,0,0,0,0,0,0,1,514
"1315",12260,"Campmed Cas & Ind Co Inc MD",1989,1993,5,0,0,0,0,0,0,1,514
"1316",12260,"Campmed Cas & Ind Co Inc MD",1989,1994,6,0,0,0,0,0,0,1,514
"1317",12260,"Campmed Cas & Ind Co Inc MD",1989,1995,7,0,0,0,0,0,0,1,514
"1318",12260,"Campmed Cas & Ind Co Inc MD",1989,1996,8,0,0,0,0,0,0,1,514
"1319",12260,"Campmed Cas & Ind Co Inc MD",1989,1997,9,0,0,0,0,0,0,1,514
"1320",12260,"Campmed Cas & Ind Co Inc MD",1989,1998,10,0,0,0,0,0,0,1,514
"1321",12260,"Campmed Cas & Ind Co Inc MD",1990,1990,1,0,0,0,0,0,0,1,514
"1322",12260,"Campmed Cas & Ind Co Inc MD",1990,1991,2,0,0,0,0,0,0,1,514
"1323",12260,"Campmed Cas & Ind Co Inc MD",1990,1992,3,0,0,0,0,0,0,1,514
"1324",12260,"Campmed Cas & Ind Co Inc MD",1990,1993,4,0,0,0,0,0,0,1,514
"1325",12260,"Campmed Cas & Ind Co Inc MD",1990,1994,5,0,0,0,0,0,0,1,514
"1326",12260,"Campmed Cas & Ind Co Inc MD",1990,1995,6,0,0,0,0,0,0,1,514
"1327",12260,"Campmed Cas & Ind Co Inc MD",1990,1996,7,0,0,0,0,0,0,1,514
"1328",12260,"Campmed Cas & Ind Co Inc MD",1990,1997,8,0,0,0,0,0,0,1,514
"1329",12260,"Campmed Cas & Ind Co Inc MD",1990,1998,9,0,0,0,0,0,0,1,514
"1330",12260,"Campmed Cas & Ind Co Inc MD",1990,1999,10,0,0,0,0,0,0,1,514
"1331",12260,"Campmed Cas & Ind Co Inc MD",1991,1991,1,0,0,0,0,0,0,1,514
"1332",12260,"Campmed Cas & Ind Co Inc MD",1991,1992,2,0,0,0,0,0,0,1,514
"1333",12260,"Campmed Cas & Ind Co Inc MD",1991,1993,3,0,0,0,0,0,0,1,514
"1334",12260,"Campmed Cas & Ind Co Inc MD",1991,1994,4,0,0,0,0,0,0,1,514
"1335",12260,"Campmed Cas & Ind Co Inc MD",1991,1995,5,0,0,0,0,0,0,1,514
"1336",12260,"Campmed Cas & Ind Co Inc MD",1991,1996,6,0,0,0,0,0,0,1,514
"1337",12260,"Campmed Cas & Ind Co Inc MD",1991,1997,7,0,0,0,0,0,0,1,514
"1338",12260,"Campmed Cas & Ind Co Inc MD",1991,1998,8,0,0,0,0,0,0,1,514
"1339",12260,"Campmed Cas & Ind Co Inc MD",1991,1999,9,0,0,0,0,0,0,1,514
"1340",12260,"Campmed Cas & Ind Co Inc MD",1991,2000,10,0,0,0,0,0,0,1,514
"1341",12260,"Campmed Cas & Ind Co Inc MD",1992,1992,1,0,0,0,0,0,0,1,514
